WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,Estimates Start After
556,MDV,NGDPRPPPPC,Maldives,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",5187.538,5385.438,5611.048,5651.969,6408.043,7013.469,7335.725,7783.761,8248.206,8786.219,8113.915,8282.765,8576.64,8800.03,9214.581,9710.076,10366.431,11432.5,12294.373,12920.11,13331.363,13236.812,13815.016,15520.37,16205.524,14177.816,17218.505,18088.033,19412.649,17534.722,18424.087,19673.346,19805.967,20835.42,22090.068,22588.318,23675.524,24927.362,26640.946,28113.458,18550.314,25119.815,28140.853,28900.891,29893.261,31311.898,32334.811,33327.386,34251.862,35201.98,2014.0
678,MLI,NGDPRPPPPC,Mali,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1381.58,1290.761,1117.335,1128.828,1132.213,1146.432,1194.963,1204.393,1185.024,1288.308,1381.348,1458.264,1406.713,1426.783,1449.722,1461.675,1535.468,1573.796,1580.005,1633.087,1585.318,1774.649,1773.312,1873.954,1842.022,1898.588,1922.49,1925.027,1951.741,1977.622,2018.022,2017.095,1942.703,1930.099,2002.336,2060.06,2112.148,2153.805,2185.535,2219.189,2123.193,2119.619,2124.788,2151.258,2167.486,2194.336,2230.023,2266.313,2303.206,2340.675,2022.0
181,MLT,NGDPRPPPPC,Malta,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",15683.328,15966.692,15887.343,15714.774,15968.972,16213.921,16390.178,17201.953,18249.327,19356.952,20061.643,20690.401,22125.185,22768.077,23579.768,24980.17,25843.745,26882.928,27596.731,28474.134,28020.626,27503.562,27978.499,28923.779,28778.121,29544.899,30112.204,31501.978,32529.644,31918.639,33435.781,33514.074,34680.396,36148.91,38281.808,40980.189,41357.218,44868.046,46634.931,48149.764,42417.099,47583.116,50944.885,51712.454,54049.21,55934.044,57661.421,59382.386,61175.049,63008.082,2023.0
867,MHL,NGDPRPPPPC,Marshall Islands,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,3044.438,2978.915,2891.337,2940.073,3186.441,3357.543,3287.388,3234.015,3244.714,3232.76,3321.937,3028.189,3151.317,3281.858,3265.468,3258.323,3423.585,3442.517,3587.516,3753.387,4034.922,4415.541,5005.164,4885.059,4900.194,4828.465,4933.848,5041.531,5101.549,5149.629,5185.391,5221.4,5257.66,2022.0
682,MRT,NGDPRPPPPC,Mauritania,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,4723.78,4597.285,4551.899,4687.25,4418.378,4717.613,4853.169,4526.892,4522.236,4556.107,4253.36,4098.958,4036.918,4194.283,4270.507,4510.469,5507.578,5251.237,5094.405,4967.396,4969.398,5046.752,5143.963,5230.509,5327.567,5485.898,5426.839,5636.414,5774.013,5825.571,5676.211,5593.13,5819.909,5967.74,6132.954,6332.685,6471.804,6685.571,6821.281,6817.734,2014.0
684,MUS,NGDPRPPPPC,Mauritius,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",5009.315,5225.957,5446.246,5417.1,5616.714,5954.079,6484.364,7090.14,7519.712,7795.542,8296.479,8571.438,9010.334,9356.657,9608.195,9934.372,10382.753,10836.73,11374.505,11524.051,12346.195,12642.753,12759.552,13425.58,13915.271,14034.056,14599.26,15365.209,16134.475,16625.14,17311.625,17988.683,18566.03,19147.676,19840.177,20545.446,21328.232,22148.852,23017.424,23685.997,20231.596,20955.694,22865.384,24438.679,25629.243,26573.997,27496.929,28415.041,29363.808,30344.254,2022.0
273,MEX,NGDPRPPPPC,Mexico,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",16553.068,17712.223,17293.15,16117.472,16310.176,16260.18,15290.153,15285.101,15163.463,15408.457,15907.847,16228.353,16496.116,16663.073,17091.376,15811.212,16526.618,17450.453,18269.217,18526.368,19206.792,18860.097,18552.489,18514.988,18922.553,19068.054,19703.701,19809.595,19684.279,18158.824,18774.889,19139.617,19548.678,19461.861,19710.019,20024.307,20178.24,20359.919,20560.625,20312.294,18416.622,19356.768,19969.801,20429.903,20733.433,20859.266,21098.482,21375.795,21667.443,21972.212,2020.0
868,FSM,NGDPRPPPPC,Micronesia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,3053.211,2944.338,2754.971,2826.451,2851.61,2976.431,3038.856,3060.657,3123.134,3031.792,3110.489,3120.336,3082.476,3018.515,3067.686,3147.587,3241.577,3179.321,3063.864,2994.327,3146.038,3204.074,3300.88,3356.299,3528.086,3504.804,3655.505,3669.742,3702.279,3745.738,3810.351,3852.873,3884.052,3912.576,3939.964,2021.0
921,MDA,NGDPRPPPPC,Moldova,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,8303.129,8224.808,5676.924,5602.049,5288.34,5390.82,5048.266,4884.467,4999.33,5314.963,5744.573,6142.179,6609.524,7126.02,7486.475,7729.214,8344.216,7851.964,8417.166,8909.115,8856.684,9662.728,10152.892,10205.886,10732.387,11361.9,12042.55,12702.32,11859.25,13752.632,13304.373,13685.431,14295.855,15258.081,16313.339,17443.137,18654.635,19942.019,2022.0
948,MNG,NGDPRPPPPC,Mongolia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,5363.639,4753.854,4234.958,4062.966,4110.856,4308.207,4340.604,4448.244,4532.677,4606.184,4601.565,4757.028,4940.028,5240.922,5674.289,5974.005,6381.182,6841.467,7250.478,6968.893,7357.472,8474.033,9331.896,10196.617,10759.506,10796.04,10738.589,11137.0,11775.08,12214.531,11447.148,11455.736,11866.591,12531.286,13179.52,13793.115,14369.873,14955.724,15535.403,16137.63,2022.0
943,MNE,NGDPRPPPPC,Montenegro,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,,,12440.245,12526.584,12713.537,12979.464,13526.568,14073.849,15265.214,16280.747,17422.014,16376.367,16787.739,17306.758,16831.99,17425.869,17733.15,18330.702,18867.563,19753.494,20752.404,21591.247,18282.641,20663.202,21575.949,22870.506,23714.463,24413.69,25133.534,25874.603,26637.522,27422.936,2023.0
686,MAR,NGDPRPPPPC,Morocco,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",3668.1,3476.068,3713.448,3607.16,3676.442,3818.193,4039.657,3845.703,4151.343,4153.039,4304.07,4541.129,4328.096,4208.548,4611.606,4256.244,4761.085,4600.152,4898.8,4857.482,4868.014,5165.693,5266.264,5525.32,5715.316,5809.767,6180.625,6267.581,6555.709,6748.989,6920.296,7194.571,7321.457,7561.798,7673.534,7923.622,7881.312,8193.228,8356.167,8509.076,7818.089,8361.223,8384.26,8554.843,8741.711,8948.486,9168.98,9398.55,9634.567,9882.035,2022.0
688,MOZ,NGDPRPPPPC,Mozambique,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",511.576,524.4,477.133,394.141,362.795,362.741,353.176,405.796,440.047,466.896,464.98,482.778,430.753,459.093,469.793,463.182,497.394,541.348,582.673,635.272,623.233,683.646,728.077,757.734,796.042,822.197,878.554,919.871,956.516,985.872,1023.262,1066.533,1120.519,1161.54,1216.483,1269.905,1291.91,1288.084,1297.869,1290.166,1237.945,1231.863,1250.772,1289.682,1316.504,1344.301,1359.821,1497.314,1634.049,1726.566,2015.0
518,MMR,NGDPRPPPPC,Myanmar,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,953.019,1018.76,1130.106,1256.079,1367.039,1534.691,1757.539,1983.664,2234.063,2497.732,2669.341,2767.993,2893.04,3028.997,3200.388,3424.733,3673.822,3914.339,4130.236,4332.722,4575.101,4848.559,4757.385,4230.603,4037.51,4115.938,4154.66,4216.474,4280.899,4348.011,4417.502,4489.437,2021.0
728,NAM,NGDPRPPPPC,Namibia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,6642.046,6710.624,7067.998,6729.589,6727.923,6807.64,6815.552,6881.374,6887.972,6903.099,7054.728,7216.072,7573.459,7708.454,8083.174,8313.373,8489.671,8791.717,8891.312,8785.84,9178.757,9503.526,9802.224,10160.982,10578.651,10822.652,10622.898,10316.885,10232.301,9959.541,8986.172,9136.095,9384.155,9509.291,9589.026,9668.755,9743.154,9819.647,9902.133,9983.736,2022.0
836,NRU,NGDPRPPPPC,Nauru,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,,,,,,,3954.895,3655.363,3554.785,3427.045,5959.54,5528.922,5322.068,5975.751,7466.359,7414.145,7929.777,7789.669,7819.292,7178.985,7294.857,8287.381,8289.749,8716.866,8792.659,8675.436,8643.108,8589.301,8526.178,8440.795,8358.146,8265.246,2020.0
558,NPL,NGDPRPPPPC,Nepal,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1217.625,1289.186,1307.21,1239.129,1328.096,1377.953,1409.028,1402.539,1478.654,1508.455,1540.438,1596.653,1616.369,1633.935,1725.444,1744.406,1798.935,1855.665,1873.688,1922.019,2004.999,2084.198,2055.721,2107.641,2179.093,2230.787,2285.509,2346.258,2473.939,2572.174,2682.697,2763.827,2886.098,2982.287,3152.293,3260.035,3244.674,3495.529,3719.308,3922.081,3761.803,3853.68,4001.7,3965.798,4018.794,4154.922,4295.426,4441.578,4593.632,4751.855,2022.0
138,NLD,NGDPRPPPPC,Netherlands,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",30848.886,30436.457,29883.528,30294.978,31120.198,31815.931,32639.728,33048.695,34329.532,35648.94,36920.561,37528.555,37825.8,38027.358,38910.044,39775.002,40979.475,42551.84,44290.603,46206.437,47832.04,48568.574,48316.509,48131.742,48888.641,49743.929,51375.585,53235.951,54235.095,51991.289,52404.979,52958.918,52179.2,51960.084,52544.344,53346.881,54264.387,55509.264,56490.468,57258.337,54637.607,57795.609,59900.954,59214.16,59220.825,59630.771,60417.39,61238.015,61985.548,62665.861,2023.0
196,NZL,NGDPRPPPPC,New Zealand,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",24420.369,25011.756,25532.358,25259.169,26722.509,26786.667,27025.693,27439.778,27339.664,27176.201,26863.668,25825.731,25733.66,26770.572,27890.531,28823.769,29531.483,29864.469,29726.222,30884.839,31995.984,32578.967,33554.571,34374.463,35501.594,36224.666,36805.014,37726.46,37275.916,36492.961,36708.528,37081.746,37804.01,38365.685,39169.454,39773.366,40434.422,40932.687,41611.209,42174.159,40776.211,42858.546,43758.007,43081.005,42961.415,43275.021,43781.983,44279.783,44801.762,45308.829,2022.0
278,NIC,NGDPRPPPPC,Nicaragua,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,3470.119,3569.163,3693.718,3741.089,3803.368,3991.201,4072.43,4108.729,4056.602,4075.614,4208.12,4299.829,4431.783,4596.057,4692.465,4458.813,4597.126,4826.709,4990.043,5181.915,5373.953,5573.442,5767.494,5972.546,5712.166,5489.512,5439.459,5962.878,6122.756,6343.569,6497.911,6656.008,6817.951,6983.834,7153.754,7327.808,2020.0
692,NER,NGDPRPPPPC,Niger,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1563.745,1509.519,1490.622,1384.871,1113.907,1161.35,1196.269,1160.204,1201.851,1176.216,1125.133,1084.507,1069.797,1037.264,1020.863,1010.721,977.103,957.75,1016.583,978.667,932.57,964.624,975.666,960.868,929.229,960.888,980.507,974.043,1010.452,991.773,1036.263,1020.349,1084.783,1098.617,1126.797,1131.518,1151.175,1163.226,1198.125,1224.373,1220.913,1192.47,1285.671,1256.457,1337.35,1367.801,1396.971,1425.964,1457.651,1490.672,2009.0
694,NGA,NGDPRPPPPC,Nigeria,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,2902.637,2814.026,2804.146,2777.725,2716.272,2699.097,2739.414,2749.189,2748.467,2694.701,2773.092,2884.607,3223.57,3441.446,3704.771,3863.213,4016.807,4198.764,4383.329,4624.688,5009.749,5115.747,5193.536,5329.116,5516.383,5514.784,5284.9,5190.363,5155.068,5135.489,4916.712,4969.212,5004.245,5021.462,5063.024,5087.333,5113.538,5158.557,5204.667,5251.08,2012.0
962,MKD,NGDPRPPPPC,North Macedonia,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,10277.919,9461.11,9243.549,9087.87,9133.508,9227.701,9493.799,9862.933,10270.886,9923.264,10043.622,10242.918,10689.43,11170.715,11725.141,12463.817,13124.393,13053.266,13463.282,13754.61,13675.222,14054.882,14540.724,15081.298,15493.9,15646.319,16083.73,16708.797,15957.436,16703.987,17124.725,17300.667,17767.785,18425.194,19143.776,19890.383,20646.218,21368.836,2023.0
142,NOR,NGDPRPPPPC,Norway,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",33423.189,33835.649,33788.196,35030.009,37047.176,38979.097,40410.695,40881.469,40560.782,40861.57,41487.338,42524.835,43786.658,44766.08,46773.95,48477.486,50651.118,53079.036,54161.011,54878.296,56353.557,57281.784,57714.611,57933.494,59915.051,61090.822,62057.679,63193.115,62630.169,60709.096,60370.714,60241.844,61079.539,60996.038,61519.223,62072.204,62236.452,63310.252,63431.649,63751.023,62611.394,64691.158,65904.408,65544.826,66147.809,67014.486,67747.152,68408.248,68949.795,69513.613,2023.0
449,OMN,NGDPRPPPPC,Oman,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",17340.335,18743.0,20898.598,22500.557,23920.424,27394.497,26233.11,23704.306,24947.624,24264.585,29040.087,29713.853,31116.53,31925.156,32132.402,32760.797,32895.829,34184.458,34435.92,33919.631,35395.498,36404.37,35526.594,34173.705,34254.983,34563.35,35469.834,36468.163,38889.676,39822.228,39237.206,36734.052,36375.707,35967.352,35181.382,35464.463,35102.334,34082.445,34208.006,33702.768,33829.006,34545.411,33066.48,32461.125,31830.218,31795.676,31902.511,31913.502,31886.808,31882.079,2022.0
564,PAK,NGDPRPPPPC,Pakistan,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2336.091,2409.845,2517.619,2613.445,2643.465,2797.074,2896.633,2985.64,3096.739,3164.306,3216.389,3308.047,3466.751,3449.344,3509.454,3595.449,3738.603,3710.044,3747.708,3812.111,3867.639,3912.51,3918.914,4022.462,4227.993,4456.329,4595.524,4714.338,4805.447,4739.649,4730.053,4763.944,4797.318,4862.053,4913.196,4976.969,5054.384,5158.983,5353.947,5412.609,5256.156,5450.815,5673.963,5553.854,5554.222,5636.277,5774.805,5945.047,6120.308,6300.736,2023.0
565,PLW,NGDPRPPPPC,Palau,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",,,,,,,,,,,,,,,,,,,,,11736.18,12320.278,12840.454,12307.885,12707.894,13017.04,13143.835,13520.908,13054.325,12393.023,12484.904,13247.268,13838.17,13686.976,14335.195,15435.54,15654.128,15080.289,15259.314,15429.275,14462.163,12492.241,12242.081,12340.758,13880.173,15534.554,16097.903,16437.12,16706.9,16997.277,2022.0
283,PAN,NGDPRPPPPC,Panama,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",11731.209,12506.611,12867.686,12008.907,12056.858,12373.028,12536.664,12047.539,10216.424,10161.555,10761.684,11527.012,12211.246,12610.715,12704.197,12664.67,13322.245,13898.827,14617.148,14880.901,14983.484,14768.117,14803.743,15132.031,15960.433,16788.651,17889.417,19696.326,21256.852,21150.347,22005.021,24086.854,25997.619,27336.034,28262.04,29415.205,30400.902,31622.182,32309.421,32894.993,26705.144,30513.994,33366.128,35345.8,35773.862,36394.887,37396.767,38426.226,39484.025,40570.942,2022.0
853,PNG,NGDPRPPPPC,Papua New Guinea,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2727.849,2686.585,2647.975,2678.719,2595.246,2623.516,2714.776,2831.387,2829.303,2672.813,2480.091,2635.684,2780.537,3072.128,3307.322,3109.614,3229.235,2947.55,3008.4,2988.864,2843.845,2772.2,2701.904,2876.736,2825.584,2877.284,2882.304,3036.547,2958.937,3089.148,3226.46,3093.841,3070.824,3120.244,3468.421,3619.925,3740.732,3793.833,3705.952,3792.896,3597.731,2660.473,2740.731,2756.718,2822.465,2867.059,2905.382,2933.272,2962.633,2992.439,2021.0
288,PRY,NGDPRPPPPC,Paraguay,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",8374.04,8876.152,8497.608,7999.485,7985.64,8053.64,7826.47,7894.716,8101.941,8309.574,8651.928,8408.485,8380.107,8617.903,8894.672,9311.508,9268.89,9468.882,9285.818,8975.787,8592.713,8361.983,8208.36,8411.386,8601.109,8635.82,8900.723,9230.408,9672.816,9495.891,10385.969,10665.362,10429.608,11125.813,11542.794,11710.817,12034.672,12433.769,12651.444,12424.932,12153.216,12468.828,12322.1,12701.479,13009.49,13326.229,13611.227,13902.32,14199.638,14503.315,2022.0
293,PER,NGDPRPPPPC,Peru,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",7436.25,7649.966,7442.16,6589.298,6682.116,6667.293,7307.081,7698.175,6821.74,5782.085,5377.196,5386.955,5254.065,5425.0,5980.082,6307.505,6366.949,6656.35,6514.226,6504.609,6584.723,6544.75,6829.102,7046.691,7332.379,7728.536,8247.044,8890.049,9639.722,9682.099,10413.009,10990.035,11582.114,12164.643,12338.951,12592.215,12892.63,12982.689,13246.574,13303.52,11677.598,13080.463,13285.937,13081.804,13281.02,13501.932,13675.835,13851.892,14030.226,14210.825,2017.0
566,PHL,NGDPRPPPPC,Philippines,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",4604.127,4644.473,4695.053,4665.466,4219.233,3816.521,3853.184,3921.287,4093.367,4246.103,4275.461,4159.872,4081.683,4074.965,4156.468,4248.912,4279.587,4401.753,4272.784,4322.281,4514.052,4553.465,4625.019,4762.976,4976.233,5122.854,5294.501,5537.578,5676.054,5658.894,5970.908,6099.126,6414.787,6739.979,7058.124,7393.04,7790.259,8199.054,8587.915,8983.407,8017.74,8365.945,8888.771,9273.983,9735.942,10228.515,10747.007,11305.494,11893.964,12521.709,2023.0
964,POL,NGDPRPPPPC,Poland,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",12314.838,10984.561,10357.009,10783.714,10652.057,10981.038,11294.896,11496.11,11862.486,12302.389,11311.92,10491.999,10677.405,11101.878,11659.251,12443.761,13210.277,14135.451,14831.708,15499.923,16330.673,16531.544,16775.324,17372.945,18251.942,18900.29,20067.907,21502.798,22411.69,23034.219,23780.674,24953.574,25338.455,25556.347,26568.133,27741.622,28589.868,30054.831,31838.525,33258.733,32599.467,34969.079,36990.159,37957.236,39178.558,40609.551,42030.429,43376.453,44753.777,46193.896,2023.0
182,PRT,NGDPRPPPPC,Portugal,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",16489.864,16923.346,17184.07,17270.735,17025.197,17256.532,17813.219,19177.929,20223.041,21599.09,23347.489,24189.956,24966.529,24764.619,25065.86,25555.578,26352.035,27388.982,28561.191,29509.662,30421.133,30794.54,30862.493,30460.708,30931.335,31115.6,31564.123,32291.786,32348.237,31308.654,31837.939,31343.851,30194.561,30080.446,30482.572,31157.635,31887.22,33086.048,34083.355,34989.25,32051.311,33898.463,36197.765,36986.256,37589.413,38327.654,39193.412,40051.222,40915.76,41776.713,2023.0
359,PRI,NGDPRPPPPC,Puerto Rico,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",16801.888,16842.61,16189.926,16121.451,17142.053,17328.067,18557.263,19270.137,20306.643,21076.308,21653.673,22009.325,22858.008,23750.368,24561.74,25481.315,25861.837,26897.719,28403.102,29389.912,30124.839,32906.423,33577.328,34341.883,35017.108,34370.825,34030.139,33832.144,33403.586,32930.521,32960.842,33224.69,33639.038,33922.304,34070.283,34301.813,34492.824,34627.223,34151.099,34724.612,33699.148,33408.056,34479.336,34410.031,34513.78,34687.216,34966.108,35739.228,36206.172,36679.218,2022.0
453,QAT,NGDPRPPPPC,Qatar,"Gross domestic product per capita, constant prices",GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.,Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",140771.707,124882.638,106442.193,94051.676,102271.027,84207.486,83146.676,80493.845,80993.538,82087.962,59959.398,57997.527,63457.691,62586.904,63393.575,62854.335,64065.249,79210.401,84019.078,83864.32,86435.581,87650.41,91006.822,90264.581,98632.636,93270.343,101382.65,100604.627,87676.762,93993.734,105738.997,116493.398,115334.949,111365.6,106059.289,101000.905,96943.807,91742.857,91679.05,91022.868,86716.662,90869.828,88742.18,88792.927,89666.904,90997.218,95860.908,102598.782,105592.553,106756.158,2022.0
